"MarketName":"BTC-GOLOS","High":0.00003420,"Low":0.00002815,"Volume":467867.58510392,"Last":0.00003072,"BaseVolume":14.64306027,"TimeStamp":"2017-08-17T05:28:58.983","Bid":0.00003012,"Ask":0.00003121,"OpenBuyOrders":162,"OpenSellOrders":1339,"PrevDay":0.00003208,"Created":"2017-01-19T23:23:12.41"
"MarketName":"BTC-GRC","High":0.00000760,"Low":0.00000690,"Volume":1030444.41574387,"Last":0.00000713,"BaseVolume":7.51980964,"TimeStamp":"2017-08-17T05:29:02.42","Bid":0.00000700,"Ask":0.00000721,"OpenBuyOrders":131,"OpenSellOrders":2167,"PrevDay":0.00000740,"Created":"2015-02-27T19:57:02.82"
"MarketName":"BTC-GRS","High":0.00003001,"Low":0.00002410,"Volume":461778.41285965,"Last":0.00002862,"BaseVolume":12.49184714,"TimeStamp":"2017-08-17T05:29:15.687","Bid":0.00002849,"Ask":0.00002905,"OpenBuyOrders":230,"OpenSellOrders":1311,"PrevDay":0.00002698,"Created":"2014-04-03T05:00:00"
"MarketName":"BTC-GUP","High":0.00004999,"Low":0.00004302,"Volume":645486.64014360,"Last":0.00004737,"BaseVolume":29.81861614,"TimeStamp":"2017-08-17T05:28:24.76","Bid":0.00004731,"Ask":0.00004737,"OpenBuyOrders":227,"OpenSellOrders":2072,"PrevDay":0.00004572,"Created":"2017-04-29T18:08:12.39"
"MarketName":"BTC-HKG","High":0.00003000,"Low":0.00001754,"Volume":1311804.78897671,"Last":0.00002591,"BaseVolume":33.23413557,"TimeStamp":"2017-08-17T05:25:32.69","Bid":0.00002591,"Ask":0.00002623,"OpenBuyOrders":167,"OpenSellOrders":1447,"PrevDay":0.00002353,"Created":"2017-02-02T21:57:49.22"
"MarketName":"BTC-HMQ","High":0.00004969,"Low":0.00004002,"Volume":1565735.25604075,"Last":0.00004055,"BaseVolume":69.02155061,"TimeStamp":"2017-08-17T05:29:11.03","Bid":0.00004002,"Ask":0.00004055,"OpenBuyOrders":199,"OpenSellOrders":2365,"PrevDay":0.00004691,"Created":"2017-05-10T00:02:47.373"
"MarketName":"BTC-INCNT","High":0.00004076,"Low":0.00003697,"Volume":179442.08540362,"Last":0.00003863,"BaseVolume":6.99273068,"TimeStamp":"2017-08-17T05:28:49.7","Bid":0.00003852,"Ask":0.00003863,"OpenBuyOrders":87,"OpenSellOrders":1598,"PrevDay":0.00004000,"Created":"2017-04-04T21:20:51.083"
"MarketName":"BTC-INFX","High":0.00013632,"Low":0.00011116,"Volume":112521.46195757,"Last":0.00012700,"BaseVolume":13.96560984,"TimeStamp":"2017-08-17T05:29:00.623","Bid":0.00012701,"Ask":0.00013090,"OpenBuyOrders":226,"OpenSellOrders":1181,"PrevDay":0.00011390,"Created":"2015-10-03T20:41:41.403"
"MarketName":"BTC-IOC","High":0.00055000,"Low":0.00047500,"Volume":89655.20331742,"Last":0.00053926,"BaseVolume":47.03824258,"TimeStamp":"2017-08-17T05:29:15.017","Bid":0.00053926,"Ask":0.00053934,"OpenBuyOrders":546,"OpenSellOrders":1119,"PrevDay":0.00049199,"Created":"2014-07-29T16:57:43.787"
"MarketName":"BTC-ION","High":0.00045000,"Low":0.00038584,"Volume":81417.62005833,"Last":0.00040000,"BaseVolume":33.57177225,"TimeStamp":"2017-08-17T05:28:58.36","Bid":0.00040000,"Ask":0.00041750,"OpenBuyOrders":357,"OpenSellOrders":1117,"PrevDay":0.00043249,"Created":"2017-02-18T23:41:17.04"
"MarketName":"BTC-IOP","High":0.00017315,"Low":0.00015001,"Volume":50342.56891088,"Last":0.00015001,"BaseVolume":8.32257037,"TimeStamp":"2017-08-17T05:27:39.727","Bid":0.00015001,"Ask":0.00015150,"OpenBuyOrders":280,"OpenSellOrders":2370,"PrevDay":0.00016379,"Created":"2016-12-22T00:54:23.477"
"MarketName":"BTC-KMD","High":0.00032507,"Low":0.00028200,"Volume":500569.03588792,"Last":0.00030260,"BaseVolume":152.81777191,"TimeStamp":"2017-08-17T05:29:00","Bid":0.00030260,"Ask":0.00030264,"OpenBuyOrders":293,"OpenSellOrders":2147,"PrevDay":0.00031137,"Created":"2017-02-11T23:04:01.853"
"MarketName":"BTC-KORE","High":0.00031368,"Low":0.00030000,"Volume":24753.05726988,"Last":0.00030500,"BaseVolume":7.52698381,"TimeStamp":"2017-08-17T05:23:41.283","Bid":0.00030008,"Ask":0.00030499,"OpenBuyOrders":165,"OpenSellOrders":1390,"PrevDay":0.00030500,"Created":"2014-06-17T05:46:29.303"
"MarketName":"BTC-LBC","High":0.00009675,"Low":0.00007832,"Volume":2570358.45482674,"Last":0.00007885,"BaseVolume":218.29641867,"TimeStamp":"2017-08-17T05:28:15.617","Bid":0.00007850,"Ask":0.00007885,"OpenBuyOrders":266,"OpenSellOrders":6339,"PrevDay":0.00009371,"Created":"2016-07-05T21:50:07.81"
"MarketName":"BTC-LGD","High":0.00044999,"Low":0.00033702,"Volume":249275.06016292,"Last":0.00044999,"BaseVolume":95.60106196,"TimeStamp":"2017-08-17T05:29:10.017","Bid":0.00044800,"Ask":0.00044999,"OpenBuyOrders":464,"OpenSellOrders":2210,"PrevDay":0.00036835,"Created":"2017-04-18T07:37:41.3"
"MarketName":"BTC-LMC","High":0.00001794,"Low":0.00001350,"Volume":3072919.05117871,"Last":0.00001350,"BaseVolume":46.61038683,"TimeStamp":"2017-08-17T05:29:16.39","Bid":0.00001335,"Ask":0.00001373,"OpenBuyOrders":183,"OpenSellOrders":2050,"PrevDay":0.00001699,"Created":"2017-02-18T23:55:53.153"
"MarketName":"BTC-LSK","High":0.00054779,"Low":0.00049512,"Volume":422497.51245194,"Last":0.00050700,"BaseVolume":218.35950209,"TimeStamp":"2017-08-17T05:28:15.553","Bid":0.00050700,"Ask":0.00050940,"OpenBuyOrders":469,"OpenSellOrders":2921,"PrevDay":0.00053640,"Created":"2016-05-24T18:49:52.77"
"MarketName":"BTC-LTC","High":0.01069988,"Low":0.00988587,"Volume":112102.33087896,"Last":0.01011002,"BaseVolume":1153.95812313,"TimeStamp":"2017-08-17T05:29:15.313","Bid":0.01011004,"Ask":0.01013000,"OpenBuyOrders":837,"OpenSellOrders":7006,"PrevDay":0.01063216,"Created":"2014-02-13T00:00:00"
"MarketName":"BTC-LUN","High":0.00399990,"Low":0.00324890,"Volume":33890.10443494,"Last":0.00362238,"BaseVolume":122.47518698,"TimeStamp":"2017-08-17T05:29:12.877","Bid":0.00355032,"Ask":0.00360455,"OpenBuyOrders":308,"OpenSellOrders":875,"PrevDay":0.00399000,"Created":"2017-04-30T16:57:03.27"
"MarketName":"BTC-MAID","High":0.00009872,"Low":0.00009100,"Volume":842649.31326741,"Last":0.00009363,"BaseVolume":79.19644840,"TimeStamp":"2017-08-17T05:28:37.933","Bid":0.00009313,"Ask":0.00009361,"OpenBuyOrders":247,"OpenSellOrders":2733,"PrevDay":0.00009799,"Created":"2016-01-18T20:38:22.707"
"MarketName":"BTC-MCO","High":0.00447777,"Low":0.00085345,"Volume":4363558.25243481,"Last":0.00310000,"BaseVolume":8100.05974832,"TimeStamp":"2017-08-17T05:29:13.67","Bid":0.00308010,"Ask":0.00310000,"OpenBuyOrders":1282,"OpenSellOrders":1153,"PrevDay":0.00085345,"Created":"2017-07-02T00:37:16.957"
"MarketName":"BTC-MEME","High":0.00004189,"Low":0.00003160,"Volume":231351.77539580,"Last":0.00003362,"BaseVolume":8.12179090,"TimeStamp":"2017-08-17T05:29:11.907","Bid":0.00003279,"Ask":0.00003363,"OpenBuyOrders":209,"OpenSellOrders":1210,"PrevDay":0.00003612,"Created":"2016-04-01T18:24:07.207"
"MarketName":"BTC-MLN","High":0.01969500,"Low":0.01859503,"Volume":658.01370118,"Last":0.01863328,"BaseVolume":12.47744037,"TimeStamp":"2017-08-17T05:29:15.47","Bid":0.01863647,"Ask":0.01914917,"OpenBuyOrders":129,"OpenSellOrders":602,"PrevDay":0.01888400,"Created":"2017-03-15T19:30:56.167"
"MarketName":"BTC-MONA","High":0.00010294,"Low":0.00009200,"Volume":168851.81429185,"Last":0.00009662,"BaseVolume":16.49016824,"TimeStamp":"2017-08-17T05:26:19.677","Bid":0.00009662,"Ask":0.00009698,"OpenBuyOrders":144,"OpenSellOrders":1382,"PrevDay":0.00010000,"Created":"2014-04-18T22:00:00"
"MarketName":"BTC-MTL","High":0.00242685,"Low":0.00170416,"Volume":354498.64604310,"Last":0.00236509,"BaseVolume":737.24480681,"TimeStamp":"2017-08-17T05:29:06.123","Bid":0.00236509,"Ask":0.00237000,"OpenBuyOrders":633,"OpenSellOrders":949,"PrevDay":0.00181095,"Created":"2017-07-08T14:59:57.34"
"MarketName":"BTC-MUE","High":0.00003475,"Low":0.00003149,"Volume":610248.12912648,"Last":0.00003235,"BaseVolume":20.00072620,"TimeStamp":"2017-08-17T05:29:15.17","Bid":0.00003167,"Ask":0.00003235,"OpenBuyOrders":236,"OpenSellOrders":1777,"PrevDay":0.00003445,"Created":"2015-04-09T17:31:31.113"
"MarketName":"BTC-MUSIC","High":0.00000500,"Low":0.00000399,"Volume":15249623.67705961,"Last":0.00000411,"BaseVolume":68.60561717,"TimeStamp":"2017-08-17T05:28:36.323","Bid":0.00000411,"Ask":0.00000413,"OpenBuyOrders":258,"OpenSellOrders":4922,"PrevDay":0.00000416,"Created":"2017-03-27T19:59:13.073"
"MarketName":"BTC-MYST","High":0.00048210,"Low":0.00039230,"Volume":138859.96490189,"Last":0.00040154,"BaseVolume":58.23457585,"TimeStamp":"2017-08-17T05:29:16.377","Bid":0.00039600,"Ask":0.00040181,"OpenBuyOrders":315,"OpenSellOrders":1570,"PrevDay":0.00039404,"Created":"2017-06-19T19:13:43.73"
"MarketName":"BTC-NAUT","High":0.00004971,"Low":0.00003500,"Volume":625304.52600260,"Last":0.00003536,"BaseVolume":25.29764323,"TimeStamp":"2017-08-17T05:28:50.17","Bid":0.00003500,"Ask":0.00003536,"OpenBuyOrders":81,"OpenSellOrders":1911,"PrevDay":0.00003821,"Created":"2014-05-12T16:00:00"
"MarketName":"BTC-NAV","High":0.00007258,"Low":0.00005938,"Volume":595046.24472893,"Last":0.00006109,"BaseVolume":38.75724525,"TimeStamp":"2017-08-17T05:27:10.553","Bid":0.00006108,"Ask":0.00006109,"OpenBuyOrders":127,"OpenSellOrders":1596,"PrevDay":0.00006673,"Created":"2014-07-08T03:37:28.39"
"MarketName":"BTC-NBT","High":0.00024948,"Low":0.00022841,"Volume":314747.52155793,"Last":0.00023071,"BaseVolume":73.64002468,"TimeStamp":"2017-08-17T05:29:16.157","Bid":0.00023071,"Ask":0.00023160,"OpenBuyOrders":43,"OpenSellOrders":1036,"PrevDay":0.00024570,"Created":"2015-04-08T03:57:37.33"
"MarketName":"BTC-NEO","High":0.01203000,"Low":0.00975000,"Volume":1709001.97092398,"Last":0.01026720,"BaseVolume":18392.61273899,"TimeStamp":"2017-08-17T05:29:16.42","Bid":0.01027996,"Ask":0.01027998,"OpenBuyOrders":5729,"OpenSellOrders":11410,"PrevDay":0.01192786,"Created":"2016-10-26T01:28:31.96"
"MarketName":"BTC-NEOS","High":0.00109909,"Low":0.00073508,"Volume":70371.77838359,"Last":0.00074994,"BaseVolume":64.74428999,"TimeStamp":"2017-08-17T05:29:11.187","Bid":0.00074001,"Ask":0.00074950,"OpenBuyOrders":161,"OpenSellOrders":911,"PrevDay":0.00094879,"Created":"2014-08-20T00:06:59.63"
"MarketName":"BTC-NLG","High":0.00001895,"Low":0.00001680,"Volume":876336.99602831,"Last":0.00001722,"BaseVolume":15.50936526,"TimeStamp":"2017-08-17T05:27:41.023","Bid":0.00001721,"Ask":0.00001747,"OpenBuyOrders":229,"OpenSellOrders":2434,"PrevDay":0.00001873,"Created":"2014-04-04T22:00:00"
"MarketName":"BTC-NMR","High":0.00891768,"Low":0.00751018,"Volume":21905.21116254,"Last":0.00779996,"BaseVolume":177.61288033,"TimeStamp":"2017-08-17T05:27:23.397","Bid":0.00777701,"Ask":0.00780000,"OpenBuyOrders":270,"OpenSellOrders":3587,"PrevDay":0.00795764,"Created":"2017-06-22T21:58:57.657"
"MarketName":"BTC-NXC","High":0.00006712,"Low":0.00004899,"Volume":1075538.68674883,"Last":0.00005400,"BaseVolume":61.58288275,"TimeStamp":"2017-08-17T05:29:12.78","Bid":0.00005400,"Ask":0.00005403,"OpenBuyOrders":109,"OpenSellOrders":1353,"PrevDay":0.00005131,"Created":"2017-04-17T22:51:08.97"
"MarketName":"BTC-NXS","High":0.00041899,"Low":0.00033300,"Volume":371152.15490731,"Last":0.00035880,"BaseVolume":136.61270224,"TimeStamp":"2017-08-17T05:28:50.81","Bid":0.00035526,"Ask":0.00035880,"OpenBuyOrders":354,"OpenSellOrders":956,"PrevDay":0.00040042,"Created":"2015-01-25T03:00:35.143"
"MarketName":"BTC-NXT","High":0.00002841,"Low":0.00002442,"Volume":9693958.10301480,"Last":0.00002484,"BaseVolume":252.05318287,"TimeStamp":"2017-08-17T05:28:39.043","Bid":0.00002459,"Ask":0.00002472,"OpenBuyOrders":437,"OpenSellOrders":5828,"PrevDay":0.00002751,"Created":"2014-03-03T09:00:00"
"MarketName":"BTC-OK","High":0.00001780,"Low":0.00001400,"Volume":982849.29463533,"Last":0.00001400,"BaseVolume":15.31081968,"TimeStamp":"2017-08-17T05:29:15.17","Bid":0.00001432,"Ask":0.00001480,"OpenBuyOrders":149,"OpenSellOrders":3073,"PrevDay":0.00001573,"Created":"2015-05-30T19:26:37.523"
"MarketName":"BTC-OMG","High":0.00222545,"Low":0.00181121,"Volume":9031281.05192499,"Last":0.00211990,"BaseVolume":18332.96876275,"TimeStamp":"2017-08-17T05:29:06.83","Bid":0.00211010,"Ask":0.00211990,"OpenBuyOrders":3473,"OpenSellOrders":3464,"PrevDay":0.00188500,"Created":"2017-07-16T17:07:42.313"
"MarketName":"BTC-OMNI","High":0.00718000,"Low":0.00632367,"Volume":2065.15691604,"Last":0.00652245,"BaseVolume":13.79782316,"TimeStamp":"2017-08-17T05:29:15.89","Bid":0.00652401,"Ask":0.00662400,"OpenBuyOrders":167,"OpenSellOrders":1368,"PrevDay":0.00648200,"Created":"2015-11-03T19:13:33.197"
"MarketName":"BTC-PART","High":0.00244982,"Low":0.00205000,"Volume":54527.62574090,"Last":0.00221858,"BaseVolume":122.60233783,"TimeStamp":"2017-08-17T05:28:51.217","Bid":0.00220030,"Ask":0.00221858,"OpenBuyOrders":173,"OpenSellOrders":723,"PrevDay":0.00244000,"Created":"2017-07-20T18:19:07.157"
"MarketName":"BTC-PAY","High":0.00120000,"Low":0.00100000,"Volume":3079613.75719037,"Last":0.00104000,"BaseVolume":3356.40328947,"TimeStamp":"2017-08-17T05:29:15.47","Bid":0.00103601,"Ask":0.00104000,"OpenBuyOrders":1692,"OpenSellOrders":4817,"PrevDay":0.00117113,"Created":"2017-07-07T07:14:00.793"
"MarketName":"BTC-PDC","High":0.00002692,"Low":0.00002511,"Volume":354202.66752291,"Last":0.00002567,"BaseVolume":8.96875608,"TimeStamp":"2017-08-17T05:29:13.313","Bid":0.00002521,"Ask":0.00002567,"OpenBuyOrders":160,"OpenSellOrders":1091,"PrevDay":0.00002626,"Created":"2016-06-02T04:39:35.21"
"MarketName":"BTC-PINK","High":0.00000331,"Low":0.00000252,"Volume":5005798.35548948,"Last":0.00000256,"BaseVolume":14.38437550,"TimeStamp":"2017-08-17T05:24:45.52","Bid":0.00000256,"Ask":0.00000257,"OpenBuyOrders":114,"OpenSellOrders":2295,"PrevDay":0.00000283,"Created":"2014-07-29T07:41:09.4"
"MarketName":"BTC-PIVX","High":0.00049400,"Low":0.00039000,"Volume":405023.75099076,"Last":0.00039288,"BaseVolume":180.92703616,"TimeStamp":"2017-08-17T05:28:41.87","Bid":0.00039022,"Ask":0.00039288,"OpenBuyOrders":405,"OpenSellOrders":5202,"PrevDay":0.00046501,"Created":"2016-03-02T20:45:37.987"
"MarketName":"BTC-PKB","High":0.00006487,"Low":0.00005751,"Volume":84289.57696901,"Last":0.00006050,"BaseVolume":5.11062853,"TimeStamp":"2017-08-17T05:28:40.247","Bid":0.00005889,"Ask":0.00006021,"OpenBuyOrders":252,"OpenSellOrders":1722,"PrevDay":0.00006215,"Created":"2015-06-03T06:31:14.35"
"MarketName":"BTC-POT","High":0.00003199,"Low":0.00002946,"Volume":313982.19648225,"Last":0.00003110,"BaseVolume":9.61817922,"TimeStamp":"2017-08-17T05:29:04.313","Bid":0.00003097,"Ask":0.00003110,"OpenBuyOrders":207,"OpenSellOrders":1959,"PrevDay":0.00003157,"Created":"2014-03-11T08:00:00"
"MarketName":"BTC-PPC","High":0.00060000,"Low":0.00035618,"Volume":124605.30418486,"Last":0.00036424,"BaseVolume":55.66727882,"TimeStamp":"2017-08-17T05:29:14.42","Bid":0.00036011,"Ask":0.00036566,"OpenBuyOrders":124,"OpenSellOrders":1370,"PrevDay":0.00038203,"Created":"2014-02-13T00:00:00"
"MarketName":"BTC-PTC","High":0.00000417,"Low":0.00000378,"Volume":941523.38622344,"Last":0.00000378,"BaseVolume":3.75221054,"TimeStamp":"2017-08-17T05:28:28.073","Bid":0.00000381,"Ask":0.00000387,"OpenBuyOrders":178,"OpenSellOrders":2217,"PrevDay":0.00000397,"Created":"2014-03-27T18:00:00"
"MarketName":"BTC-PTOY","High":0.00007284,"Low":0.00006464,"Volume":1744485.73877570,"Last":0.00006800,"BaseVolume":119.04802708,"TimeStamp":"2017-08-17T05:28:49.59","Bid":0.00006800,"Ask":0.00006859,"OpenBuyOrders":578,"OpenSellOrders":3429,"PrevDay":0.00007119,"Created":"2017-06-18T17:04:24.1"
"MarketName":"BTC-QRL","High":0.00011448,"Low":0.00009750,"Volume":569334.66496405,"Last":0.00009825,"BaseVolume":58.33118302,"TimeStamp":"2017-08-17T05:29:09.063","Bid":0.00009807,"Ask":0.00010006,"OpenBuyOrders":243,"OpenSellOrders":3417,"PrevDay":0.00011220,"Created":"2017-06-10T00:01:39.293"
"MarketName":"BTC-QTUM","High":0.00412382,"Low":0.00310647,"Volume":847815.28448792,"Last":0.00318500,"BaseVolume":2946.18675007,"TimeStamp":"2017-08-17T05:29:14.25","Bid":0.00317391,"Ask":0.00318500,"OpenBuyOrders":510,"OpenSellOrders":3322,"PrevDay":0.00350005,"Created":"2017-07-20T19:08:43.473"
"MarketName":"BTC-QWARK","High":0.00009000,"Low":0.00005201,"Volume":6086044.82530353,"Last":0.00007701,"BaseVolume":421.23748995,"TimeStamp":"2017-08-17T05:29:09.937","Bid":0.00007702,"Ask":0.00007819,"OpenBuyOrders":604,"OpenSellOrders":1791,"PrevDay":0.00006000,"Created":"2017-03-05T19:30:16.853"
"MarketName":"BTC-RADS","High":0.00145282,"Low":0.00120000,"Volume":52710.78693780,"Last":0.00136626,"BaseVolume":68.53871394,"TimeStamp":"2017-08-17T05:29:16.42","Bid":0.00136626,"Ask":0.00141408,"OpenBuyOrders":158,"OpenSellOrders":1003,"PrevDay":0.00131120,"Created":"2016-01-26T23:22:16.193"
"MarketName":"BTC-RBY","High":0.00011745,"Low":0.00010111,"Volume":85892.24371999,"Last":0.00011400,"BaseVolume":9.52556928,"TimeStamp":"2017-08-17T05:27:47.74","Bid":0.00011400,"Ask":0.00011500,"OpenBuyOrders":164,"OpenSellOrders":4268,"PrevDay":0.00010450,"Created":"2014-04-05T08:00:00"
"MarketName":"BTC-RDD","High":0.00000038,"Low":0.00000026,"Volume":2222778868.19973597,"Last":0.00000027,"BaseVolume":724.72394986,"TimeStamp":"2017-08-17T05:28:51.653","Bid":0.00000026,"Ask":0.00000027,"OpenBuyOrders":1335,"OpenSellOrders":13194,"PrevDay":0.00000030,"Created":"2014-02-25T09:00:00"
"MarketName":"BTC-REP","High":0.00520139,"Low":0.00478127,"Volume":7298.46925376,"Last":0.00494377,"BaseVolume":36.19635697,"TimeStamp":"2017-08-17T05:29:15.423","Bid":0.00494518,"Ask":0.00503001,"OpenBuyOrders":134,"OpenSellOrders":1051,"PrevDay":0.00520139,"Created":"2016-10-04T15:45:37.14"
"MarketName":"BTC-RISE","High":0.00002900,"Low":0.00002232,"Volume":1835216.66702361,"Last":0.00002350,"BaseVolume":45.15396475,"TimeStamp":"2017-08-17T05:27:16.193","Bid":0.00002267,"Ask":0.00002349,"OpenBuyOrders":328,"OpenSellOrders":1639,"PrevDay":0.00002432,"Created":"2016-06-24T17:00:00.043"
"MarketName":"BTC-RLC","High":0.00016540,"Low":0.00014480,"Volume":281613.98743151,"Last":0.00015797,"BaseVolume":43.47922393,"TimeStamp":"2017-08-17T05:29:15.797","Bid":0.00015120,"Ask":0.00015805,"OpenBuyOrders":249,"OpenSellOrders":2201,"PrevDay":0.00015582,"Created":"2017-04-27T00:20:33.857"
"MarketName":"BTC-SAFEX","High":0.00000636,"Low":0.00000450,"Volume":71838213.08830969,"Last":0.00000480,"BaseVolume":403.47974801,"TimeStamp":"2017-08-17T05:29:06.86","Bid":0.00000479,"Ask":0.00000483,"OpenBuyOrders":246,"OpenSellOrders":2814,"PrevDay":0.00000617,"Created":"2016-02-13T22:14:21.14"
"MarketName":"BTC-SBD","High":0.00032805,"Low":0.00020853,"Volume":77700.51620432,"Last":0.00022364,"BaseVolume":20.35858394,"TimeStamp":"2017-08-17T05:29:00.797","Bid":0.00022372,"Ask":0.00022635,"OpenBuyOrders":71,"OpenSellOrders":1503,"PrevDay":0.00024561,"Created":"2016-07-09T19:02:08.943"
"MarketName":"BTC-SC","High":0.00000223,"Low":0.00000166,"Volume":377059940.83115910,"Last":0.00000167,"BaseVolume":699.30851287,"TimeStamp":"2017-08-17T05:29:12.953","Bid":0.00000166,"Ask":0.00000167,"OpenBuyOrders":1043,"OpenSellOrders":18307,"PrevDay":0.00000194,"Created":"2017-05-22T21:30:29.16"
"MarketName":"BTC-SEQ","High":0.00003393,"Low":0.00002999,"Volume":419919.47640991,"Last":0.00002999,"BaseVolume":13.48726618,"TimeStamp":"2017-08-17T05:28:08.867","Bid":0.00002994,"Ask":0.00003037,"OpenBuyOrders":141,"OpenSellOrders":907,"PrevDay":0.00003178,"Created":"2016-09-23T07:10:11.78"
"MarketName":"BTC-SHIFT","High":0.00026001,"Low":0.00023107,"Volume":102699.76750953,"Last":0.00025966,"BaseVolume":25.55651255,"TimeStamp":"2017-08-17T05:29:03.407","Bid":0.00025327,"Ask":0.00025957,"OpenBuyOrders":179,"OpenSellOrders":1317,"PrevDay":0.00024139,"Created":"2016-10-11T19:48:35.573"
"MarketName":"BTC-SIB","High":0.00029100,"Low":0.00023764,"Volume":32646.99154161,"Last":0.00024630,"BaseVolume":8.67780059,"TimeStamp":"2017-08-17T05:29:09.03","Bid":0.00024630,"Ask":0.00024994,"OpenBuyOrders":93,"OpenSellOrders":1398,"PrevDay":0.00025723,"Created":"2017-02-18T22:34:49.373"
"MarketName":"BTC-SLR","High":0.00004489,"Low":0.00003916,"Volume":51329.41848809,"Last":0.00003916,"BaseVolume":2.13004755,"TimeStamp":"2017-08-17T05:29:04.843","Bid":0.00003983,"Ask":0.00004109,"OpenBuyOrders":78,"OpenSellOrders":1627,"PrevDay":0.00004489,"Created":"2014-03-23T06:00:00"
"MarketName":"BTC-SLS","High":0.00389300,"Low":0.00336161,"Volume":2245.77082921,"Last":0.00336191,"BaseVolume":7.93047204,"TimeStamp":"2017-08-17T05:29:06.813","Bid":0.00336161,"Ask":0.00336329,"OpenBuyOrders":136,"OpenSellOrders":837,"PrevDay":0.00367152,"Created":"2016-01-20T22:24:04.65"
"MarketName":"BTC-SNGLS","High":0.00004157,"Low":0.00003413,"Volume":2097690.84509086,"Last":0.00003889,"BaseVolume":78.19932597,"TimeStamp":"2017-08-17T05:29:13.313","Bid":0.00003802,"Ask":0.00003888,"OpenBuyOrders":178,"OpenSellOrders":1293,"PrevDay":0.00004048,"Created":"2016-10-02T22:16:04.773"
"MarketName":"BTC-SNRG","High":0.00034000,"Low":0.00023444,"Volume":91964.59036036,"Last":0.00024276,"BaseVolume":25.61654856,"TimeStamp":"2017-08-17T05:28:23.793","Bid":0.00024278,"Ask":0.00024645,"OpenBuyOrders":148,"OpenSellOrders":1133,"PrevDay":0.00024434,"Created":"2015-06-03T06:27:04.623"
"MarketName":"BTC-SNT","High":0.00001520,"Low":0.00001299,"Volume":23858652.68887220,"Last":0.00001338,"BaseVolume":335.30719558,"TimeStamp":"2017-08-17T05:28:28.107","Bid":0.00001338,"Ask":0.00001349,"OpenBuyOrders":380,"OpenSellOrders":4845,"PrevDay":0.00001462,"Created":"2017-06-28T18:26:15.73"
"MarketName":"BTC-SPHR","High":0.00042439,"Low":0.00034444,"Volume":74690.47285437,"Last":0.00037000,"BaseVolume":28.79662965,"TimeStamp":"2017-08-17T05:29:09.547","Bid":0.00035968,"Ask":0.00037000,"OpenBuyOrders":126,"OpenSellOrders":958,"PrevDay":0.00041555,"Created":"2015-05-18T22:45:47.093"
"MarketName":"BTC-SPR","High":0.00033269,"Low":0.00030000,"Volume":23027.07428793,"Last":0.00031229,"BaseVolume":7.25710278,"TimeStamp":"2017-08-17T05:29:15.437","Bid":0.00031130,"Ask":0.00032057,"OpenBuyOrders":224,"OpenSellOrders":728,"PrevDay":0.00032632,"Created":"2014-12-19T02:33:07.747"
"MarketName":"BTC-START","High":0.00001099,"Low":0.00000895,"Volume":1478380.26971118,"Last":0.00000920,"BaseVolume":15.00567179,"TimeStamp":"2017-08-17T05:29:03.767","Bid":0.00000920,"Ask":0.00000927,"OpenBuyOrders":284,"OpenSellOrders":4459,"PrevDay":0.00001062,"Created":"2014-06-14T07:09:15.327"
"MarketName":"BTC-STEEM","High":0.00029524,"Low":0.00026000,"Volume":292505.61023902,"Last":0.00026694,"BaseVolume":81.70727176,"TimeStamp":"2017-08-17T05:28:48.01","Bid":0.00026701,"Ask":0.00026870,"OpenBuyOrders":381,"OpenSellOrders":4588,"PrevDay":0.00029152,"Created":"2016-04-17T01:22:13.35"
"MarketName":"BTC-STORJ","High":0.00034998,"Low":0.00025100,"Volume":1396620.55834405,"Last":0.00029693,"BaseVolume":431.91698024,"TimeStamp":"2017-08-17T05:29:16.42","Bid":0.00029224,"Ask":0.00029692,"OpenBuyOrders":447,"OpenSellOrders":2274,"PrevDay":0.00033545,"Created":"2017-07-11T21:14:32.643"
"MarketName":"BTC-STRAT","High":0.00161999,"Low":0.00136715,"Volume":1276980.88634364,"Last":0.00137961,"BaseVolume":1890.96038680,"TimeStamp":"2017-08-17T05:29:15.953","Bid":0.00137961,"Ask":0.00137962,"OpenBuyOrders":1313,"OpenSellOrders":10493,"PrevDay":0.00152050,"Created":"2016-08-10T23:26:39.657"
"MarketName":"BTC-SWIFT","High":0.00041601,"Low":0.00024001,"Volume":333540.25062168,"Last":0.00030362,"BaseVolume":111.92082848,"TimeStamp":"2017-08-17T05:28:22.573","Bid":0.00030362,"Ask":0.00030363,"OpenBuyOrders":240,"OpenSellOrders":1081,"PrevDay":0.00037150,"Created":"2014-10-03T19:16:23.143"
"MarketName":"BTC-SWT","High":0.00053329,"Low":0.00039810,"Volume":72886.06698760,"Last":0.00043500,"BaseVolume":33.33569998,"TimeStamp":"2017-08-17T05:29:16.03","Bid":0.00041375,"Ask":0.00043818,"OpenBuyOrders":141,"OpenSellOrders":1260,"PrevDay":0.00042569,"Created":"2017-03-08T22:32:26.03"
"MarketName":"BTC-SYNX","High":0.00004980,"Low":0.00003503,"Volume":956504.78104726,"Last":0.00003649,"BaseVolume":38.52156299,"TimeStamp":"2017-08-17T05:29:13.437","Bid":0.00003647,"Ask":0.00003649,"OpenBuyOrders":192,"OpenSellOrders":2117,"PrevDay":0.00003834,"Created":"2016-08-25T21:23:15.27"
